YTS,WIP,APPROVED,Day
0.3992248062015504,0.7798408488063661,0.3027777777777778,0.5166666666666666
0.4728682170542636,0.8992042440318302,0.0722222222222222,0.4833333333333333
0.7751937984496124,0.5596816976127321,0.0,0.2333333333333333
0.6724806201550387,0.6339522546419097,0.0694444444444444,0.2833333333333333
0.7112403100775194,0.2307692307692307,0.0,0.0666666666666666
0.6976744186046512,0.5994694960212201,0.0694444444444444,0.2833333333333333
0.4748062015503876,0.8965517241379309,0.0722222222222222,0.4666666666666667
0.1085271317829457,0.6870026525198939,0.6333333333333333,0.8
0.2577519379844961,0.6816976127320955,0.6083333333333334,0.6833333333333333
0.3527131782945736,0.8435013262599469,0.3027777777777778,0.5833333333333334
0.377906976744186,0.8090185676392573,0.3027777777777778,0.5166666666666666
0.0213178294573643,0.649867374005305,0.8083333333333333,0.9166666666666666
0.0213178294573643,0.649867374005305,0.8083333333333333,0.9333333333333332
0.3624031007751938,0.8302387267904509,0.3027777777777778,0.5833333333333334
0.6996124031007752,0.246684350132626,0.0,0.0666666666666666
0.9476744186046512,0.3209549071618037,0.0,0.1
0.6298449612403101,0.6949602122015914,0.0722222222222222,0.3833333333333333
0.0251937984496124,0.7241379310344828,0.725,0.8666666666666667
0.1356589147286822,0.676392572944297,0.6333333333333333,0.75
0.8895348837209303,0.4005305039787798,0.0,0.1166666666666666
0.501937984496124,0.8594164456233422,0.0722222222222222,0.4666666666666667
0.0445736434108527,0.6604774535809018,0.763888888888889,0.8666666666666667
0.1065891472868216,0.689655172413793,0.6333333333333333,0.8
0.0193798449612403,0.7188328912466843,0.7277777777777779,0.85
0.0213178294573643,0.6631299734748011,0.7944444444444445,0.9333333333333332
0.5697674418604651,0.7771883289124668,0.0722222222222222,0.3833333333333333
0.6511627906976745,0.6684350132625995,0.0694444444444444,0.35
0.2596899224806201,0.6737400530503979,0.6138888888888889,0.65
0.6666666666666667,0.649867374005305,0.0694444444444444,0.3333333333333333
0.0193798449612403,0.4986737400530504,0.9694444444444444,0.9833333333333332
0.6317829457364341,0.6923076923076923,0.0722222222222222,0.3833333333333333
0.6686046511627908,0.6392572944297082,0.0694444444444444,0.2833333333333333
0.3624031007751938,0.8302387267904509,0.3027777777777778,0.5666666666666667
0.877906976744186,0.416445623342175,0.0,0.1333333333333333
0.6375968992248062,0.6843501326259946,0.0722222222222222,0.3666666666666666
0.0290697674418604,0.4694960212201591,0.9861111111111112,0.9833333333333332
0.1492248062015503,0.6578249336870026,0.6333333333333333,0.7333333333333333
0.7790697674418605,0.5543766578249336,0.0,0.25
0.0155038759689922,0.4748010610079575,1.0,0.9666666666666668
0.8604651162790697,0.026525198938992,0.0,0.05
0.6608527131782946,0.6578249336870026,0.0694444444444444,0.3333333333333333
0.0465116279069767,0.6445623342175066,0.7777777777777778,0.8666666666666667
0.1375968992248061,0.6737400530503979,0.6333333333333333,0.75
0.0445736434108527,0.6604774535809018,0.763888888888889,0.8833333333333333
0.312015503875969,0.6021220159151194,0.6138888888888889,0.65
0.3255813953488372,0.5941644562334217,0.6027777777777777,0.6333333333333333
0.2422480620155038,0.6976127320954907,0.6055555555555556,0.7166666666666667
0.3624031007751938,0.8302387267904509,0.3027777777777778,0.5333333333333333
0.4961240310077519,0.8673740053050397,0.0722222222222222,0.4833333333333333
0.1782945736434108,0.7055702917771883,0.6055555555555556,0.7166666666666667
0.0096899224806201,0.493368700265252,0.9888888888888888,1.0
0.8798449612403101,0.4137931034482758,0.0,0.1333333333333333
0.4728682170542636,0.8992042440318302,0.0722222222222222,0.4666666666666667
0.2693798449612403,0.6604774535809018,0.6138888888888889,0.65
0.939922480620155,0.3315649867374005,0.0,0.1
0.3352713178294573,0.8673740053050397,0.3027777777777778,0.6
0.3217054263565891,0.5888594164456233,0.6138888888888889,0.65
